Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.3851920366287231,0.5416666666666666,0.3508647943935579,0.8154761904761905,0.5303958177744587,0.5977011494252874,0.5620372698572346
2,1.4303539083117531,0.0,0.5739818822060313,0.7976190476190477,0.5647422190544072,0.5862068965517241,0.5650701499758104
3,1.3809072971343994,0.11904761904761904,0.45566309420835405,0.7976190476190477,0.5176282051282052,0.5862068965517241,0.5497155089854093
4,1.4635492392948695,0.0,0.8550299782128561,0.625,0.5303030303030303,0.4152046783625731,0.37907444668008045
5,1.5350922852933049,0.11377245508982035,0.33309173606291503,0.874251497005988,0.8210493210493212,0.8421052631578947,0.8189615452773348
