Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.4157249301932644,0.0058309037900874635,0.9830817703602961,0.532069970845481,0.13301749271137026,0.25,0.1736441484300666
2,1.3405928298961316,0.3469387755102041,0.9870091805305148,0.532069970845481,0.13301749271137026,0.25,0.1736441484300666
3,1.3371561483745158,0.5328467153284672,0.9762239417890562,0.5328467153284672,0.1332116788321168,0.25,0.1738095238095238
4,1.4627269741392483,0.004379562043795621,0.9795945628716127,0.5328467153284672,0.1332116788321168,0.25,0.1738095238095238
5,1.3780824461122498,0.11532846715328467,1.000573564097829,0.5328467153284672,0.1332116788321168,0.25,0.1738095238095238
