Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.438385720826314,0.002932551319648094,0.04863099859552212,0.9941348973607038,0.7378048780487805,0.7486338797814207,0.7430650684931507
2,1.3186923335374625,0.3460410557184751,0.02065914917982708,0.9970674486803519,0.7478991596638656,0.75,0.748945147679325
3,1.3911846533548797,0.11730205278592376,0.04365462507415717,0.9941348973607038,0.7458333333333333,0.7486263736263736,0.7472104544297058
4,1.3771415570202996,0.0029411764705882353,0.035088868137887294,0.9941176470588236,0.7416491596638656,0.7486263736263736,0.7450918854831398
5,1.3716191207661348,0.11470588235294117,0.042211524263770756,0.9911764705882353,0.7395483193277311,0.7486263736263736,0.7440280937360183
