Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.3375458649672796,0.5283842794759825,0.07522455785793607,0.9912663755458515,0.7379850088183422,0.7479338842975207,0.7428644060251494
2,1.4006317916669344,0.34649122807017546,0.14774202673058762,0.9736842105263158,0.7282329233548746,0.7384402134114447,0.7332228747726963
3,1.342209675855804,0.5350877192982456,0.08550683474331572,0.9868421052631579,0.7345679012345678,0.7459016393442623,0.7400919031654452
4,1.3673859939240574,0.5350877192982456,0.15161461815270677,0.9780701754385965,0.7248393682819912,0.7395725254202117,0.7318653100213087
5,1.3150139022291751,0.5350877192982456,0.33971582532333405,0.8903508771929824,0.6974136974136974,0.6482473222979552,0.6671018247851891
