Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.4956212613589603,0.002932551319648094,0.9683855342025981,0.5366568914956011,0.13416422287390029,0.25,0.17461832061068702
2,1.4334317225514968,0.002932551319648094,1.010370327929947,0.533724340175953,0.13343108504398826,0.25,0.1739961759082218
3,1.436421954037507,0.002932551319648094,0.9710921556019713,0.533724340175953,0.13343108504398826,0.25,0.1739961759082218
4,1.4313107742982751,0.11470588235294117,0.9852748253766228,0.5352941176470588,0.1338235294117647,0.25,0.1743295019157088
5,1.3733316926395192,0.11470588235294117,0.5390699302448946,0.7911764705882353,0.38470695970695973,0.43666056166056166,0.40900499876063784
