Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.5309562910170782,0.0,0.8792858961068348,0.5416666666666666,0.18055555555555555,0.3333333333333333,0.23423423423423426
2,1.3265037479854764,0.34523809523809523,0.9555677686418805,0.5357142857142857,0.17857142857142858,0.3333333333333333,0.23255813953488372
3,1.4289763257617043,0.0,0.5269157350772903,0.7857142857142857,0.5088253195374315,0.5747126436781609,0.5394557823129252
4,1.317114063671657,0.3392857142857143,0.9524334356898353,0.5416666666666666,0.18055555555555555,0.3333333333333333,0.23423423423423426
5,1.4464109672043852,0.11377245508982035,0.945752273776574,0.5449101796407185,0.18163672654690619,0.3333333333333333,0.23514211886304912
