Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.377729806316992,0.11790393013100436,0.7854338480509394,0.7729257641921398,0.4179960119641077,0.4260588842975207,0.41122153823333085
2,1.3872119271964358,0.34649122807017546,1.060108230825056,0.5307017543859649,0.13267543859649122,0.25,0.17335243553008595
3,1.3692405307502078,0.5350877192982456,0.9761896781754076,0.5350877192982456,0.1337719298245614,0.25,0.1742857142857143
4,1.3328895338794642,0.34649122807017546,0.9890345355920624,0.5350877192982456,0.1337719298245614,0.25,0.1742857142857143
5,1.4825149063478436,0.11403508771929824,0.97661895082708,0.543859649122807,0.38495575221238937,0.2563291139240506,0.18763303533418477
